instrumentId,marketValueDate,marketValue,createdAt,modifiedAt
134,2022-08-31 00:00:00.0000000,15181752.8500,2022-08-31 00:00:00,2022-08-31 00:00:00
134,2022-09-30 00:00:00.0000000,15181752.8500,2022-09-30 00:00:00,2022-09-30 00:00:00
23,2020-09-30 00:00:00.0000000,2778750.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
23,2020-10-31 00:00:00.0000000,2778750.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
23,2020-11-30 00:00:00.0000000,2656199.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
23,2020-12-31 00:00:00.0000000,2656199.0000,2020-12-31 00:00:00,2020-12-31 00:00:00
23,2021-01-31 00:00:00.0000000,2656199.0000,2021-01-31 00:00:00,2021-01-31 00:00:00
23,2021-02-28 00:00:00.0000000,2656199.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
23,2021-03-31 00:00:00.0000000,2378378.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
23,2021-04-30 00:00:00.0000000,2378378.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
23,2021-05-31 00:00:00.0000000,4378378.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
23,2021-06-30 00:00:00.0000000,4378378.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
23,2021-07-31 00:00:00.0000000,4378378.0000,2021-07-31 00:00:00,2021-07-31 00:00:00
23,2021-08-31 00:00:00.0000000,5130597.0000,2021-08-31 00:00:00,2021-08-31 00:00:00
23,2021-09-30 00:00:00.0000000,5130597.0000,2021-09-30 00:00:00,2021-09-30 00:00:00
23,2021-10-31 00:00:00.0000000,13005597.0000,2021-10-31 00:00:00,2021-10-31 00:00:00
23,2021-11-30 00:00:00.0000000,15751635.0000,2021-11-30 00:00:00,2021-11-30 00:00:00
23,2021-12-31 00:00:00.0000000,24126635.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
23,2022-01-31 00:00:00.0000000,24126635.0000,2022-01-31 00:00:00,2022-01-31 00:00:00
23,2022-02-28 00:00:00.0000000,24126635.0000,2022-02-28 00:00:00,2022-02-28 00:00:00
23,2022-03-31 00:00:00.0000000,24104324.0000,2022-03-31 00:00:00,2022-03-31 00:00:00
23,2022-04-30 00:00:00.0000000,24104324.0000,2022-04-30 00:00:00,2022-04-30 00:00:00
23,2022-05-31 00:00:00.0000000,24104324.0000,2022-05-31 00:00:00,2022-05-31 00:00:00
23,2022-06-30 00:00:00.0000000,24104324.0000,2022-06-30 00:00:00,2022-06-30 00:00:00
23,2022-07-31 00:00:00.0000000,24104324.0000,2022-07-31 00:00:00,2022-07-31 00:00:00
23,2022-08-31 00:00:00.0000000,24843845.0000,2022-08-31 00:00:00,2022-08-31 00:00:00
23,2022-09-30 00:00:00.0000000,24843845.0000,2022-09-30 00:00:00,2022-09-30 00:00:00
111,2020-03-31 00:00:00.0000000,14471132.2300,2020-03-31 00:00:00,2020-03-31 00:00:00
111,2020-04-30 00:00:00.0000000,14471132.2300,2020-04-30 00:00:00,2020-04-30 00:00:00
111,2020-05-31 00:00:00.0000000,14471132.2300,2020-05-31 00:00:00,2020-05-31 00:00:00
111,2020-06-30 00:00:00.0000000,14471132.2300,2020-06-30 00:00:00,2020-06-30 00:00:00
111,2020-07-31 00:00:00.0000000,14471132.2300,2020-07-31 00:00:00,2020-07-31 00:00:00
111,2020-08-31 00:00:00.0000000,14471132.2300,2020-08-31 00:00:00,2020-08-31 00:00:00
111,2020-09-30 00:00:00.0000000,14605973.0500,2020-09-30 00:00:00,2020-09-30 00:00:00
111,2020-10-31 00:00:00.0000000,14605973.0500,2020-10-31 00:00:00,2020-10-31 00:00:00
111,2020-11-30 00:00:00.0000000,14605973.0500,2020-11-30 00:00:00,2020-11-30 00:00:00
111,2020-12-31 00:00:00.0000000,14605973.0500,2020-12-31 00:00:00,2020-12-31 00:00:00
111,2021-01-31 00:00:00.0000000,14605973.0500,2021-01-31 00:00:00,2021-01-31 00:00:00
111,2021-02-28 00:00:00.0000000,14605973.0500,2021-02-28 00:00:00,2021-02-28 00:00:00
111,2021-03-31 00:00:00.0000000,14471132.2300,2021-03-31 00:00:00,2021-03-31 00:00:00
111,2021-04-30 00:00:00.0000000,14471132.2300,2021-04-30 00:00:00,2021-04-30 00:00:00
111,2021-05-31 00:00:00.0000000,14471132.2300,2021-05-31 00:00:00,2021-05-31 00:00:00
111,2021-06-30 00:00:00.0000000,16265074.2400,2021-06-30 00:00:00,2021-06-30 00:00:00
111,2021-07-31 00:00:00.0000000,16265074.2400,2021-07-31 00:00:00,2021-07-31 00:00:00
111,2021-08-31 00:00:00.0000000,16265074.2400,2021-08-31 00:00:00,2021-08-31 00:00:00
111,2021-09-30 00:00:00.0000000,17580631.7100,2021-09-30 00:00:00,2021-09-30 00:00:00
111,2021-10-31 00:00:00.0000000,17580631.7100,2021-10-31 00:00:00,2021-10-31 00:00:00
111,2021-11-30 00:00:00.0000000,17580631.7100,2021-11-30 00:00:00,2021-11-30 00:00:00
111,2021-12-31 00:00:00.0000000,17914471.1100,2021-12-31 00:00:00,2021-12-31 00:00:00
111,2022-01-31 00:00:00.0000000,17914471.1100,2022-01-31 00:00:00,2022-01-31 00:00:00
111,2022-02-28 00:00:00.0000000,17914471.1100,2022-02-28 00:00:00,2022-02-28 00:00:00
111,2022-03-31 00:00:00.0000000,17794239.7600,2022-03-31 00:00:00,2022-03-31 00:00:00
111,2022-04-30 00:00:00.0000000,17794239.7600,2022-04-30 00:00:00,2022-04-30 00:00:00
111,2022-05-31 00:00:00.0000000,17794239.7600,2022-05-31 00:00:00,2022-05-31 00:00:00
111,2022-06-30 00:00:00.0000000,17794239.7600,2022-06-30 00:00:00,2022-06-30 00:00:00
111,2022-07-31 00:00:00.0000000,18515627.8500,2022-07-31 00:00:00,2022-07-31 00:00:00
111,2022-08-31 00:00:00.0000000,18515627.8500,2022-08-31 00:00:00,2022-08-31 00:00:00
111,2022-09-30 00:00:00.0000000,18515627.8500,2022-09-30 00:00:00,2022-09-30 00:00:00
149,2020-03-31 00:00:00.0000000,93102.0000,2020-03-31 00:00:00,2020-03-31 00:00:00
149,2020-04-30 00:00:00.0000000,93102.0000,2020-04-30 00:00:00,2020-04-30 00:00:00
149,2020-05-31 00:00:00.0000000,93102.0000,2020-05-31 00:00:00,2020-05-31 00:00:00
149,2020-06-30 00:00:00.0000000,5544009.2200,2020-06-30 00:00:00,2020-06-30 00:00:00
149,2020-07-31 00:00:00.0000000,5300743.8600,2020-07-31 00:00:00,2020-07-31 00:00:00
149,2020-08-31 00:00:00.0000000,5015474.1800,2020-08-31 00:00:00,2020-08-31 00:00:00
149,2020-09-30 00:00:00.0000000,5015474.1800,2020-09-30 00:00:00,2020-09-30 00:00:00
149,2020-10-31 00:00:00.0000000,4926421.9600,2020-10-31 00:00:00,2020-10-31 00:00:00
149,2020-11-30 00:00:00.0000000,4372841.7800,2020-11-30 00:00:00,2020-11-30 00:00:00
149,2020-12-31 00:00:00.0000000,4278456.0400,2020-12-31 00:00:00,2020-12-31 00:00:00
149,2021-01-31 00:00:00.0000000,4278456.0400,2021-01-31 00:00:00,2021-01-31 00:00:00
149,2021-02-28 00:00:00.0000000,5150812.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
149,2021-03-31 00:00:00.0000000,5140303.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
149,2021-04-30 00:00:00.0000000,5140303.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
149,2021-05-31 00:00:00.0000000,5140303.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
149,2021-06-30 00:00:00.0000000,5140303.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
149,2021-07-31 00:00:00.0000000,9288640.4000,2021-07-31 00:00:00,2021-07-31 00:00:00
149,2021-08-31 00:00:00.0000000,11101125.4000,2021-08-31 00:00:00,2021-08-31 00:00:00
149,2021-09-30 00:00:00.0000000,20004950.3900,2021-09-30 00:00:00,2021-09-30 00:00:00
149,2021-10-31 00:00:00.0000000,23910057.9700,2021-10-31 00:00:00,2021-10-31 00:00:00
149,2021-11-30 00:00:00.0000000,30820711.9900,2021-11-30 00:00:00,2021-11-30 00:00:00
149,2021-12-31 00:00:00.0000000,30820711.9900,2021-12-31 00:00:00,2021-12-31 00:00:00
149,2022-01-31 00:00:00.0000000,32124755.4300,2022-01-31 00:00:00,2022-01-31 00:00:00
149,2022-02-28 00:00:00.0000000,33811479.4400,2022-02-28 00:00:00,2022-02-28 00:00:00
149,2022-03-31 00:00:00.0000000,36038617.0000,2022-03-31 00:00:00,2022-03-31 00:00:00
149,2022-04-30 00:00:00.0000000,38542604.2700,2022-04-30 00:00:00,2022-04-30 00:00:00
149,2022-05-31 00:00:00.0000000,43393737.9200,2022-05-31 00:00:00,2022-05-31 00:00:00
149,2022-06-30 00:00:00.0000000,43393737.9200,2022-06-30 00:00:00,2022-06-30 00:00:00
149,2022-07-31 00:00:00.0000000,5101125.0000,2022-07-31 00:00:00,2022-07-31 00:00:00
149,2022-08-31 00:00:00.0000000,5101125.0000,2022-08-31 00:00:00,2022-08-31 00:00:00
149,2022-09-30 00:00:00.0000000,5101125.0000,2022-09-30 00:00:00,2022-09-30 00:00:00
38,2020-03-31 00:00:00.0000000,8605962.7700,2020-03-31 00:00:00,2020-03-31 00:00:00
38,2020-04-30 00:00:00.0000000,8605962.7700,2020-04-30 00:00:00,2020-04-30 00:00:00
38,2020-05-31 00:00:00.0000000,8605962.7700,2020-05-31 00:00:00,2020-05-31 00:00:00
38,2020-06-30 00:00:00.0000000,8605962.7700,2020-06-30 00:00:00,2020-06-30 00:00:00
38,2020-07-31 00:00:00.0000000,8605962.7700,2020-07-31 00:00:00,2020-07-31 00:00:00
38,2020-08-31 00:00:00.0000000,8733703.9600,2020-08-31 00:00:00,2020-08-31 00:00:00
38,2020-09-30 00:00:00.0000000,8733703.9600,2020-09-30 00:00:00,2020-09-30 00:00:00
38,2020-10-31 00:00:00.0000000,9917376.2900,2020-10-31 00:00:00,2020-10-31 00:00:00
38,2020-11-30 00:00:00.0000000,9967822.2200,2020-11-30 00:00:00,2020-11-30 00:00:00
38,2020-12-31 00:00:00.0000000,11624963.4800,2020-12-31 00:00:00,2020-12-31 00:00:00
38,2021-01-31 00:00:00.0000000,11624963.4800,2021-01-31 00:00:00,2021-01-31 00:00:00
38,2021-02-28 00:00:00.0000000,11624963.4800,2021-02-28 00:00:00,2021-02-28 00:00:00
38,2021-03-31 00:00:00.0000000,17405979.5300,2021-03-31 00:00:00,2021-03-31 00:00:00
38,2021-04-30 00:00:00.0000000,17405979.5300,2021-04-30 00:00:00,2021-04-30 00:00:00
38,2021-05-31 00:00:00.0000000,25819024.3500,2021-05-31 00:00:00,2021-05-31 00:00:00
38,2021-06-30 00:00:00.0000000,25819024.3500,2021-06-30 00:00:00,2021-06-30 00:00:00
38,2021-07-31 00:00:00.0000000,25819024.3500,2021-07-31 00:00:00,2021-07-31 00:00:00
38,2021-08-31 00:00:00.0000000,25819024.3500,2021-08-31 00:00:00,2021-08-31 00:00:00
38,2021-09-30 00:00:00.0000000,26030230.7100,2021-09-30 00:00:00,2021-09-30 00:00:00
38,2021-10-31 00:00:00.0000000,26030230.7100,2021-10-31 00:00:00,2021-10-31 00:00:00
38,2021-11-30 00:00:00.0000000,25375930.2700,2021-11-30 00:00:00,2021-11-30 00:00:00
38,2021-12-31 00:00:00.0000000,27334048.6400,2021-12-31 00:00:00,2021-12-31 00:00:00
38,2022-01-31 00:00:00.0000000,27334048.6400,2022-01-31 00:00:00,2022-01-31 00:00:00
38,2022-02-28 00:00:00.0000000,27334048.6400,2022-02-28 00:00:00,2022-02-28 00:00:00
38,2022-03-31 00:00:00.0000000,30164598.5700,2022-03-31 00:00:00,2022-03-31 00:00:00
38,2022-04-30 00:00:00.0000000,30164598.5700,2022-04-30 00:00:00,2022-04-30 00:00:00
38,2022-05-31 00:00:00.0000000,30164598.5700,2022-05-31 00:00:00,2022-05-31 00:00:00
38,2022-06-30 00:00:00.0000000,37993698.3700,2022-06-30 00:00:00,2022-06-30 00:00:00
38,2022-07-31 00:00:00.0000000,37993698.3700,2022-07-31 00:00:00,2022-07-31 00:00:00
38,2022-08-31 00:00:00.0000000,36636353.5400,2022-08-31 00:00:00,2022-08-31 00:00:00
38,2022-09-30 00:00:00.0000000,36636353.5400,2022-09-30 00:00:00,2022-09-30 00:00:00
80,2020-07-31 00:00:00.0000000,255530000.0000,2020-07-31 00:00:00,2020-07-31 00:00:00
80,2020-08-31 00:00:00.0000000,255530000.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
80,2020-09-30 00:00:00.0000000,255530000.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
80,2020-10-31 00:00:00.0000000,255530000.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
80,2020-11-30 00:00:00.0000000,255530000.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
80,2020-12-31 00:00:00.0000000,255530000.0000,2020-12-31 00:00:00,2020-12-31 00:00:00
80,2021-01-31 00:00:00.0000000,255530000.0000,2021-01-31 00:00:00,2021-01-31 00:00:00
80,2021-02-28 00:00:00.0000000,255530000.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
80,2021-03-31 00:00:00.0000000,255530000.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
80,2021-04-30 00:00:00.0000000,255530000.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
80,2021-05-31 00:00:00.0000000,255530000.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
80,2021-06-30 00:00:00.0000000,255530000.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
80,2021-07-31 00:00:00.0000000,255530000.0000,2021-07-31 00:00:00,2021-07-31 00:00:00
80,2021-08-31 00:00:00.0000000,255530000.0000,2021-08-31 00:00:00,2021-08-31 00:00:00
80,2021-09-30 00:00:00.0000000,255530000.0000,2021-09-30 00:00:00,2021-09-30 00:00:00
80,2021-10-31 00:00:00.0000000,299231615.0000,2021-10-31 00:00:00,2021-10-31 00:00:00
80,2021-11-30 00:00:00.0000000,299231615.0000,2021-11-30 00:00:00,2021-11-30 00:00:00
80,2021-12-31 00:00:00.0000000,303728315.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
80,2022-01-31 00:00:00.0000000,303728315.0000,2022-01-31 00:00:00,2022-01-31 00:00:00
80,2022-02-28 00:00:00.0000000,303728315.0000,2022-02-28 00:00:00,2022-02-28 00:00:00
80,2022-03-31 00:00:00.0000000,324467552.0000,2022-03-31 00:00:00,2022-03-31 00:00:00
80,2022-04-30 00:00:00.0000000,324467552.0000,2022-04-30 00:00:00,2022-04-30 00:00:00
80,2022-05-31 00:00:00.0000000,324467552.0000,2022-05-31 00:00:00,2022-05-31 00:00:00
80,2022-06-30 00:00:00.0000000,324467552.0000,2022-06-30 00:00:00,2022-06-30 00:00:00
80,2022-07-31 00:00:00.0000000,324467552.0000,2022-07-31 00:00:00,2022-07-31 00:00:00
80,2022-08-31 00:00:00.0000000,324467552.0000,2022-08-31 00:00:00,2022-08-31 00:00:00
80,2022-09-30 00:00:00.0000000,350680405.0000,2022-09-30 00:00:00,2022-09-30 00:00:00
129,2020-05-31 00:00:00.0000000,52397667.0000,2020-05-31 00:00:00,2020-05-31 00:00:00
129,2020-06-30 00:00:00.0000000,52397667.0000,2020-06-30 00:00:00,2020-06-30 00:00:00
129,2020-07-31 00:00:00.0000000,52562747.2100,2020-07-31 00:00:00,2020-07-31 00:00:00
129,2020-08-31 00:00:00.0000000,52562747.2100,2020-08-31 00:00:00,2020-08-31 00:00:00
129,2020-09-30 00:00:00.0000000,52562747.2100,2020-09-30 00:00:00,2020-09-30 00:00:00
129,2020-10-31 00:00:00.0000000,55313105.9300,2020-10-31 00:00:00,2020-10-31 00:00:00
129,2020-11-30 00:00:00.0000000,55313105.9300,2020-11-30 00:00:00,2020-11-30 00:00:00
129,2020-12-31 00:00:00.0000000,55313105.9300,2020-12-31 00:00:00,2020-12-31 00:00:00
129,2021-01-31 00:00:00.0000000,55313105.9300,2021-01-31 00:00:00,2021-01-31 00:00:00
129,2021-02-28 00:00:00.0000000,67945115.9700,2021-02-28 00:00:00,2021-02-28 00:00:00
129,2021-03-31 00:00:00.0000000,75439410.4700,2021-03-31 00:00:00,2021-03-31 00:00:00
129,2021-04-30 00:00:00.0000000,75439410.4700,2021-04-30 00:00:00,2021-04-30 00:00:00
129,2021-05-31 00:00:00.0000000,75439410.4700,2021-05-31 00:00:00,2021-05-31 00:00:00
129,2021-06-30 00:00:00.0000000,75439410.4700,2021-06-30 00:00:00,2021-06-30 00:00:00
129,2021-07-31 00:00:00.0000000,75244470.3000,2021-07-31 00:00:00,2021-07-31 00:00:00
129,2021-08-31 00:00:00.0000000,75244470.3000,2021-08-31 00:00:00,2021-08-31 00:00:00
129,2021-09-30 00:00:00.0000000,75244470.3000,2021-09-30 00:00:00,2021-09-30 00:00:00
129,2021-10-31 00:00:00.0000000,42528919.8200,2021-10-31 00:00:00,2021-10-31 00:00:00
129,2021-11-30 00:00:00.0000000,42528919.8200,2021-11-30 00:00:00,2021-11-30 00:00:00
129,2021-12-31 00:00:00.0000000,42528919.8200,2021-12-31 00:00:00,2021-12-31 00:00:00
129,2022-01-31 00:00:00.0000000,42528919.8200,2022-01-31 00:00:00,2022-01-31 00:00:00
129,2022-02-28 00:00:00.0000000,21139276.8000,2022-02-28 00:00:00,2022-02-28 00:00:00
129,2022-03-31 00:00:00.0000000,3655751.6300,2022-03-31 00:00:00,2022-03-31 00:00:00
129,2022-04-30 00:00:00.0000000,3655751.6300,2022-04-30 00:00:00,2022-04-30 00:00:00
129,2022-05-31 00:00:00.0000000,3655751.6300,2022-05-31 00:00:00,2022-05-31 00:00:00
129,2022-06-30 00:00:00.0000000,3655751.6300,2022-06-30 00:00:00,2022-06-30 00:00:00
129,2022-07-31 00:00:00.0000000,3655751.6300,2022-07-31 00:00:00,2022-07-31 00:00:00
1,2020-07-31 00:00:00.0000000,3110552.3100,2020-07-31 00:00:00,2020-07-31 00:00:00
1,2020-08-31 00:00:00.0000000,3110552.3100,2020-08-31 00:00:00,2020-08-31 00:00:00
1,2020-09-30 00:00:00.0000000,3110552.3100,2020-09-30 00:00:00,2020-09-30 00:00:00
1,2020-10-31 00:00:00.0000000,3110552.3100,2020-10-31 00:00:00,2020-10-31 00:00:00
1,2020-11-30 00:00:00.0000000,3110552.3100,2020-11-30 00:00:00,2020-11-30 00:00:00
1,2020-12-31 00:00:00.0000000,4547859.0400,2020-12-31 00:00:00,2020-12-31 00:00:00
1,2021-01-31 00:00:00.0000000,14972434.1300,2021-01-31 00:00:00,2021-01-31 00:00:00
1,2021-02-28 00:00:00.0000000,14972434.1300,2021-02-28 00:00:00,2021-02-28 00:00:00
1,2021-03-31 00:00:00.0000000,14636411.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
1,2021-04-30 00:00:00.0000000,14636411.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
1,2021-05-31 00:00:00.0000000,14636411.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
1,2021-06-30 00:00:00.0000000,14636411.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
1,2021-07-31 00:00:00.0000000,21215437.1200,2021-07-31 00:00:00,2021-07-31 00:00:00
1,2021-08-31 00:00:00.0000000,21215437.1200,2021-08-31 00:00:00,2021-08-31 00:00:00
1,2021-09-30 00:00:00.0000000,23957400.6700,2021-09-30 00:00:00,2021-09-30 00:00:00
1,2021-10-31 00:00:00.0000000,23957400.6700,2021-10-31 00:00:00,2021-10-31 00:00:00
1,2021-11-30 00:00:00.0000000,23957400.6700,2021-11-30 00:00:00,2021-11-30 00:00:00
1,2021-12-31 00:00:00.0000000,23464057.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
1,2022-01-31 00:00:00.0000000,23341708.4900,2022-01-31 00:00:00,2022-01-31 00:00:00
1,2022-02-28 00:00:00.0000000,23341708.4900,2022-02-28 00:00:00,2022-02-28 00:00:00
1,2022-03-31 00:00:00.0000000,38934473.0000,2022-03-31 00:00:00,2022-03-31 00:00:00
1,2022-04-30 00:00:00.0000000,38934473.0000,2022-04-30 00:00:00,2022-04-30 00:00:00
1,2022-05-31 00:00:00.0000000,46659987.7400,2022-05-31 00:00:00,2022-05-31 00:00:00
1,2022-06-30 00:00:00.0000000,46659987.7400,2022-06-30 00:00:00,2022-06-30 00:00:00
1,2022-07-31 00:00:00.0000000,51419218.9600,2022-07-31 00:00:00,2022-07-31 00:00:00
1,2022-08-31 00:00:00.0000000,51419218.9600,2022-08-31 00:00:00,2022-08-31 00:00:00
1,2022-09-30 00:00:00.0000000,51419218.9600,2022-09-30 00:00:00,2022-09-30 00:00:00
51,2020-04-30 00:00:00.0000000,2519679.3000,2020-04-30 00:00:00,2020-04-30 00:00:00
51,2020-05-31 00:00:00.0000000,2519679.3000,2020-05-31 00:00:00,2020-05-31 00:00:00
51,2020-06-30 00:00:00.0000000,2519679.3000,2020-06-30 00:00:00,2020-06-30 00:00:00
51,2020-07-31 00:00:00.0000000,2519679.3000,2020-07-31 00:00:00,2020-07-31 00:00:00
51,2020-08-31 00:00:00.0000000,2519679.3000,2020-08-31 00:00:00,2020-08-31 00:00:00
51,2020-09-30 00:00:00.0000000,2519679.3000,2020-09-30 00:00:00,2020-09-30 00:00:00
51,2020-10-31 00:00:00.0000000,2519679.3000,2020-10-31 00:00:00,2020-10-31 00:00:00
51,2020-11-30 00:00:00.0000000,2519679.3000,2020-11-30 00:00:00,2020-11-30 00:00:00
51,2020-12-31 00:00:00.0000000,2519679.3000,2020-12-31 00:00:00,2020-12-31 00:00:00
51,2021-01-31 00:00:00.0000000,2519679.3000,2021-01-31 00:00:00,2021-01-31 00:00:00
51,2021-02-28 00:00:00.0000000,2519679.3000,2021-02-28 00:00:00,2021-02-28 00:00:00
51,2021-03-31 00:00:00.0000000,2245449.2000,2021-03-31 00:00:00,2021-03-31 00:00:00
51,2021-04-30 00:00:00.0000000,5558625.3600,2021-04-30 00:00:00,2021-04-30 00:00:00
51,2021-05-31 00:00:00.0000000,5558625.3600,2021-05-31 00:00:00,2021-05-31 00:00:00
51,2021-06-30 00:00:00.0000000,5558625.3600,2021-06-30 00:00:00,2021-06-30 00:00:00
51,2021-07-31 00:00:00.0000000,5558625.3600,2021-07-31 00:00:00,2021-07-31 00:00:00
51,2021-08-31 00:00:00.0000000,10530549.1300,2021-08-31 00:00:00,2021-08-31 00:00:00
51,2021-09-30 00:00:00.0000000,10530549.1300,2021-09-30 00:00:00,2021-09-30 00:00:00
51,2021-10-31 00:00:00.0000000,10530549.1300,2021-10-31 00:00:00,2021-10-31 00:00:00
51,2021-11-30 00:00:00.0000000,13237600.2800,2021-11-30 00:00:00,2021-11-30 00:00:00
51,2021-12-31 00:00:00.0000000,13237600.2800,2021-12-31 00:00:00,2021-12-31 00:00:00
51,2022-01-31 00:00:00.0000000,14798206.5000,2022-01-31 00:00:00,2022-01-31 00:00:00
51,2022-02-28 00:00:00.0000000,14798206.5000,2022-02-28 00:00:00,2022-02-28 00:00:00
51,2022-03-31 00:00:00.0000000,15609473.2000,2022-03-31 00:00:00,2022-03-31 00:00:00
51,2022-04-30 00:00:00.0000000,15609473.2000,2022-04-30 00:00:00,2022-04-30 00:00:00
51,2022-05-31 00:00:00.0000000,15609473.2000,2022-05-31 00:00:00,2022-05-31 00:00:00
51,2022-06-30 00:00:00.0000000,18472825.5600,2022-06-30 00:00:00,2022-06-30 00:00:00
51,2022-07-31 00:00:00.0000000,20889579.5500,2022-07-31 00:00:00,2022-07-31 00:00:00
51,2022-08-31 00:00:00.0000000,23243338.1200,2022-08-31 00:00:00,2022-08-31 00:00:00
51,2022-09-30 00:00:00.0000000,23243338.1200,2022-09-30 00:00:00,2022-09-30 00:00:00
119,2020-08-31 00:00:00.0000000,100000000.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
119,2020-09-30 00:00:00.0000000,100000000.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
119,2020-10-31 00:00:00.0000000,100000000.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
119,2020-11-30 00:00:00.0000000,100000000.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
119,2020-12-31 00:00:00.0000000,100000000.0000,2020-12-31 00:00:00,2020-12-31 00:00:00
119,2021-01-31 00:00:00.0000000,100000000.0000,2021-01-31 00:00:00,2021-01-31 00:00:00
119,2021-02-28 00:00:00.0000000,100000000.0000,2021-02-28 00:00:00,2021-02-28 00:00:00
119,2021-03-31 00:00:00.0000000,190000000.0000,2021-03-31 00:00:00,2021-03-31 00:00:00
119,2021-04-30 00:00:00.0000000,190000000.0000,2021-04-30 00:00:00,2021-04-30 00:00:00
119,2021-05-31 00:00:00.0000000,190000000.0000,2021-05-31 00:00:00,2021-05-31 00:00:00
119,2021-06-30 00:00:00.0000000,190000000.0000,2021-06-30 00:00:00,2021-06-30 00:00:00
119,2021-07-31 00:00:00.0000000,190000000.0000,2021-07-31 00:00:00,2021-07-31 00:00:00
119,2021-08-31 00:00:00.0000000,190000000.0000,2021-08-31 00:00:00,2021-08-31 00:00:00
119,2021-09-30 00:00:00.0000000,190000000.0000,2021-09-30 00:00:00,2021-09-30 00:00:00
119,2021-10-31 00:00:00.0000000,190000000.0000,2021-10-31 00:00:00,2021-10-31 00:00:00
119,2021-11-30 00:00:00.0000000,190000000.0000,2021-11-30 00:00:00,2021-11-30 00:00:00
119,2021-12-31 00:00:00.0000000,190000000.0000,2021-12-31 00:00:00,2021-12-31 00:00:00
119,2022-01-31 00:00:00.0000000,190000000.0000,2022-01-31 00:00:00,2022-01-31 00:00:00
119,2022-02-28 00:00:00.0000000,190000000.0000,2022-02-28 00:00:00,2022-02-28 00:00:00
119,2022-03-31 00:00:00.0000000,190000839.8700,2022-03-31 00:00:00,2022-03-31 00:00:00
119,2022-04-30 00:00:00.0000000,190000839.8700,2022-04-30 00:00:00,2022-04-30 00:00:00
119,2022-05-31 00:00:00.0000000,190000839.8700,2022-05-31 00:00:00,2022-05-31 00:00:00
119,2022-06-30 00:00:00.0000000,190000839.8700,2022-06-30 00:00:00,2022-06-30 00:00:00
119,2022-07-31 00:00:00.0000000,190000839.8700,2022-07-31 00:00:00,2022-07-31 00:00:00
119,2022-08-31 00:00:00.0000000,190000839.8700,2022-08-31 00:00:00,2022-08-31 00:00:00
119,2022-09-30 00:00:00.0000000,190000839.8700,2022-09-30 00:00:00,2022-09-30 00:00:00
154,2020-01-31 00:00:00.0000000,16001337.0000,2020-01-31 00:00:00,2020-01-31 00:00:00
154,2020-02-29 00:00:00.0000000,16001337.0000,2020-02-29 00:00:00,2020-02-29 00:00:00
154,2020-03-31 00:00:00.0000000,15829960.0000,2020-03-31 00:00:00,2020-03-31 00:00:00
154,2020-04-30 00:00:00.0000000,15829960.0000,2020-04-30 00:00:00,2020-04-30 00:00:00
154,2020-05-31 00:00:00.0000000,15829960.0000,2020-05-31 00:00:00,2020-05-31 00:00:00
154,2020-06-30 00:00:00.0000000,15829960.0000,2020-06-30 00:00:00,2020-06-30 00:00:00
154,2020-07-31 00:00:00.0000000,14184460.0000,2020-07-31 00:00:00,2020-07-31 00:00:00
154,2020-08-31 00:00:00.0000000,9357760.0000,2020-08-31 00:00:00,2020-08-31 00:00:00
154,2020-09-30 00:00:00.0000000,4897415.0000,2020-09-30 00:00:00,2020-09-30 00:00:00
154,2020-10-31 00:00:00.0000000,4897415.0000,2020-10-31 00:00:00,2020-10-31 00:00:00
154,2020-11-30 00:00:00.0000000,4897415.0000,2020-11-30 00:00:00,2020-11-30 00:00:00
